answer,runtime
0,53.588538
1,176.640262
0,140.026028
1,108.92117100000002
0,70.69628799999998
0,38.153207000000066
0,46.01987800000006
0,190.536793
0,156.31507599999998
0,154.26604099999997
0,99.80146599999989
1,299.528988
0,81.02356000000009
1,81.56486499999983
1,40.18767700000012
1,91.12888599999997
0,101.61808900000005
0,97.03173500000003
1,180.2719750000001
0,143.91749900000013
0,146.27073800000016
0,96.23002200000019
0,169.5980300000001
0,293.24414799999977
0,298.0807450000002
1,85.648596
0,80.74776600000041
0,102.6234330000002
0,212.6213630000002
1,372.4219579999999
0,92.6456790000002
1,47.57448399999976
1,107.28991499999938
0,181.42019600000003
0,65.07462299999952
0,46.26501599999938
0,254.66629400000056
0,146.78094800000054
0,80.87139300000035
1,49.58885399999963
1,136.81047200000012
1,307.1518020000003
1,609.6468050000003
0,214.08927700000004
1,245.70557200000076
1,46.00241200000073
1,50.49202100000002
0,188.42343700000038
0,169.6544899999999
0,171.41506300000037
0,111.32377700000052
1,60.480751000000055
0,33.65292099999988
0,32.744839999999385
0,69.92524500000036
1,208.53454500000043
0,65.21907999999985
1,196.1974169999994
0,48.15882799999963
0,70.66279900000154
0,62.52921100000094
0,60.123820999999225
0,56.102984999999535
1,57.06884499999978
0,32.989519000000655
0,101.36541799999941
0,68.82650900000044
0,58.341276999999536
1,61.87599500000033
0,45.05691400000069
1,59.584092999999484
0,61.502057000001514
0,165.6567410000007
0,86.08612800000083
1,63.56225499999891
0,39.923163000001296
0,39.10377499999959
1,59.07980300000054
0,41.16836300000068
1,155.743966
0,36.65381299999899
0,168.02493999999933
1,48.85127800000009
0,194.5014200000005
1,72.91983100000107
0,77.12045899999976
0,206.9891150000003
0,42.602664000000004
1,205.47456800000145
0,30.47180599999956
0,39.795978000000105
0,41.86689900000056
0,47.305929000000106
0,103.84295600000041
0,70.47211799999968
0,101.78548599999885
0,81.05453099999977
0,180.97163199999886
0,46.97409200000038
1,66.52015700000084
1,130.33818000000065
0,77.58587400000033
1,130.1072660000009
0,76.25124499999947
0,42.50621200000023
1,159.5868640000008
1,122.58876599999894
0,126.6016839999993
1,77.06091500000002
0,96.06665500000054
1,71.38277200000084
0,230.29686000000038
1,62.67517399999997
1,186.23163899999963
0,28.006720999999743
0,144.23417299999892
0,150.64455799999996
1,30.022202000000107
0,28.299888999999894
1,177.93356999999924
0,28.580089000000953
0,32.231496000000334
1,158.61651800000072
0,76.7181270000001
1,74.5677199999991
1,40.893175000001065
1,58.84571799999867
0,140.00328700000136
0,41.712657999998555
0,61.54748599999948
1,49.26988900000106
0,218.3209569999999
0,53.01809499999945
1,60.0409039999995
1,53.18920900000012
1,143.5021680000009
0,53.93989199999851
0,31.11848800000007
0,52.30583100000149
0,29.075716999999713
0,26.8047260000003
1,93.47681299999931
0,27.298923000000286
1,115.02824599999985
0,202.38964599999963
1,85.49310399999922
0,25.965142999999443
0,86.80931199999941
0,29.989424999999756
0,49.58133799999996
0,38.537295000000086
1,28.690185000001293
0,52.089500000000044
1,154.35876699999972
1,48.6269599999996
0,115.05966900000021
0,26.854919000001246
0,33.07321099999899
0,30.24011899999823
0,28.432199999999284
1,191.0899070000014
0,26.36629499999981
1,83.23224599999958
1,135.65758199999982
0,70.53151199999775
1,202.0944959999979
1,170.56721900000048
0,54.34997000000294
0,103.99322500000198
0,133.98263799999768
0,53.31363600000259
0,38.62688100000014
0,71.30043300000034
1,59.00779500000135
1,53.53564499999993
0,57.42887499999779
0,55.09730299999865
0,22.3397389999991
0,47.81702900000164
0,59.790250999998534
0,139.42470200000025
1,53.74667000000045
0,75.26545500000066
0,110.29356499999994
0,194.22294200000033
1,64.66168800000014
1,87.41104699999778
0,32.52660900000046
1,250.82816900000034
0,292.7213240000019
0,62.10150500000236
0,23.742463999999018
1,324.5195160000003
0,40.137658999999985
0,124.61763900000005
0,35.78043500000058
0,150.60214300000007
0,25.590792999999394
1,137.83740599999874
0,40.96456000000035
