answer,runtime
0,44.690228
0,36.180595000000004
1,36.673137999999994
0,65.00239800000001
0,89.71506600000001
1,58.166402000000005
0,65.81755400000003
0,31.20629600000001
0,49.03259800000001
1,54.19851199999994
0,21.98354900000004
0,68.21155699999997
0,71.83113300000002
0,34.65271500000006
0,37.43753099999992
0,58.42098699999997
0,62.56350000000009
0,73.49608799999999
0,48.928984000000014
0,80.3591889999999
0,65.02538699999991
0,50.370832000000064
0,45.20580999999993
0,64.01123100000018
1,34.22411399999987
0,35.50695399999995
1,71.74223400000005
0,34.74443599999995
0,62.04943299999991
0,32.28826200000003
0,75.54889099999991
0,57.66377299999999
0,33.9906390000001
0,26.578891999999996
0,60.66176199999995
0,71.09953599999994
0,54.27610700000014
0,36.43403399999988
1,65.77132400000005
0,34.97187199999962
0,30.13426699999991
0,61.6076979999998
0,38.75762699999996
0,35.29711300000008
0,43.60331700000006
0,31.974075999999968
0,74.28444300000001
0,47.61700100000007
0,64.15303799999992
0,41.15500299999985
0,40.39093899999989
0,40.09659300000021
0,26.907600999999886
1,36.68788900000027
0,40.552549
0,36.67431399999987
0,38.81684600000017
0,32.14379400000007
1,71.98196699999971
0,75.1875030000001
0,68.2145129999999
0,32.03736600000002
0,66.32100200000014
0,69.42944699999998
0,65.34727799999973
0,36.141745000000356
0,41.460725000000366
0,31.119007999999667
0,43.41560499999969
0,87.39668200000006
1,80.56386199999997
0,70.58779600000025
0,39.03983100000005
0,44.46318000000019
0,39.631257000000005
0,81.62838299999976
0,86.85215799999969
0,41.093605000000025
0,46.94115899999997
0,39.458476000000246
0,71.34078600000066
0,52.44692899999973
0,73.95403699999952
1,29.56612899999982
0,32.0360299999993
0,42.28946799999994
0,32.44972200000029
1,40.11299699999927
0,34.02658000000065
0,31.410531999999876
0,40.68867299999965
0,32.42894500000057
0,34.504626999999346
0,72.21434099999988
1,69.26865300000009
1,47.492474000000584
0,37.226988999999776
0,27.76542100000006
0,43.502761000000646
0,41.81764199999998
0,36.91830299999947
0,38.05745900000056
0,80.43521400000009
0,60.82823199999984
0,68.30387900000005
0,36.750732000000426
0,67.17165100000057
0,78.21711300000061
0,43.19884000000002
0,79.34414800000013
0,36.11840900000061
0,62.3482469999999
0,51.63245099999949
0,33.59592199999952
0,89.96729200000027
0,66.93671500000073
0,36.32095600000048
0,36.65319999999974
0,69.97215599999981
0,75.30016200000046
0,65.53793899999982
0,36.359277000000475
0,33.23086999999941
0,72.36160199999995
0,41.08280500000001
0,51.1539130000001
0,31.74288400000023
0,41.78411899999992
1,83.8028720000002
0,86.9871320000002
0,49.230098
0,66.52157699999952
0,74.03890200000023
0,27.8065289999995
0,76.15526399999999
0,38.90701600000011
0,35.57282600000053
1,32.59382800000003
1,40.72907200000009
0,57.664811000000554
0,46.60603900000024
0,35.05555199999981
0,74.56574600000022
0,39.681322000000364
0,35.93880300000001
0,40.154217000000244
1,38.685685000000376
1,45.84376299999985
0,35.511828000000605
0,63.23336900000049
0,42.74247099999957
0,78.6862229999997
0,34.84167199999956
0,74.39438299999983
0,61.16670499999964
0,38.33121899999969
0,67.42544699999962
0,72.50211099999979
0,40.445480999999745
0,34.96276899999884
0,37.55355799999961
0,43.25466899999992
0,64.18833699999959
0,23.77368100000058
0,49.32636899999852
0,96.18826699999954
0,75.64799500000117
0,53.370097999999416
0,96.68083399999887
0,43.79392899999948
0,54.41511499999979
0,54.38030300000173
0,57.04925700000058
0,114.28202599999895
0,106.32399200000145
0,124.2240589999983
0,66.31584600000133
0,97.61696499999925
0,130.08426700000018
1,108.86815299999944
0,70.9355400000004
0,93.11188700000093
0,77.35247499999969
0,81.12680499999988
1,55.60389600000053
0,101.09286900000006
0,142.3174909999998
1,145.61082899999928
1,72.4432399999987
0,72.38020200000028
1,95.62450100000024
0,103.857383999999
1,76.32960099999946
0,107.67551900000035
0,62.36325100000067
0,81.75081500000124
0,48.840690999999424
0,95.621126
0,62.9061580000016
1,49.618618000000424
