answer,runtime
1,1.7690960000002178
0,0.6184719999998833
0,0.8367860000000746
0,1.9702169999998205
0,1.1654060000000754
0,0.6091930000000048
0,1.1293680000001132
1,1.7940340000000106
1,0.5598150000000714
1,1.4335920000000897
1,0.9552269999999226
1,0.8432490000000143
1,1.0473160000001371
0,0.9435249999999087
1,0.9783720000000358
1,2.9345009999999547
0,0.7200470000000223
0,0.9555470000000241
0,1.0192130000000361
0,0.7216849999999795
1,1.8803680000000895
0,0.9935280000001967
0,1.491565000000037
1,0.810743999999886
0,1.6072509999999056
0,1.212407000000212
0,0.8941179999999349
1,0.7853559999998652
0,0.7407459999999446
0,1.3888919999999416
1,3.55265600000007
0,1.4360370000001694
1,0.7123830000000453
0,0.6723409999999603
0,0.8898890000000392
0,1.711904000000004
1,1.3247369999999137
0,1.497197000000142
0,1.6088320000001204
0,3.3530819999998585
0,0.9869119999998475
0,0.672256999999945
0,1.9884400000000824
1,0.9620140000001811
1,0.6645080000000689
0,0.7718700000000354
0,0.9489970000001904
0,1.1145440000000235
0,0.7678489999998419
0,1.1926959999998417
0,0.7786089999999604
1,1.6328370000001087
1,0.8803070000001298
1,2.100114000000076
0,1.4391450000000532
1,0.7246619999998529
0,0.7809460000000854
0,1.7634539999999106
1,2.0645159999999123
1,0.9241680000000088
0,0.5590540000000601
0,0.7789389999998093
1,2.519473000000062
0,0.725832999999966
0,0.6691299999999956
0,0.8941820000000007
0,0.9903509999999187
1,0.5001140000001669
1,1.5342180000000099
1,1.0896150000000944
0,0.9435710000000199
1,1.6094539999999142
1,1.0164980000001833
0,1.3625769999998738
0,0.8539620000001378
1,2.989953999999898
0,1.0239449999999124
0,1.5140670000000682
1,0.8946690000000217
1,1.0506410000000415
1,1.0003580000000056
0,1.4458470000001853
0,1.0379709999999704
1,2.4110259999999926
0,0.7764999999999418
1,1.393132999999807
0,0.8547800000001189
0,1.0685210000001462
1,0.7857259999998405
0,0.7921550000000934
0,0.8115419999999176
0,0.9985489999999118
0,0.7768860000001041
0,1.1052649999999176
0,0.7208309999998619
0,0.9857869999998456
0,0.9485139999999319
1,0.9853230000001076
0,1.033333999999968
0,0.8253740000000107
0,1.3848319999999603
1,3.385955999999851
0,0.8713830000001508
0,0.8213829999999689
1,0.9960140000000592
0,0.9796529999998711
1,1.000929000000042
1,0.9749959999999191
0,0.6616089999999986
1,3.7900849999998627
0,1.2162339999999858
0,1.073075000000017
1,3.0582100000001446
0,1.3719630000000507
0,0.6748199999999542
1,2.447409000000107
1,1.6537120000000414
0,1.0008680000000822
1,0.9646950000001198
1,1.082638999999972
1,0.8660780000000159
0,1.4395710000001145
1,0.7199829999999565
1,0.8832979999999679
0,0.9623019999999087
0,0.6076739999998608
0,0.8498520000000553
0,0.7887389999998504
0,0.9497890000000098
1,0.8311619999999493
0,0.7804499999999734
0,1.6270600000000286
0,0.9007670000000871
1,1.0010449999999764
0,0.6094309999998586
0,0.9496880000001511
1,1.3886730000001535
1,0.7173479999999017
1,0.8499659999999949
0,0.656990000000178
1,2.959568999999874
1,1.3802749999999833
0,1.0025960000000396
1,1.1433239999998932
1,3.138054000000011
1,0.60951799999998
0,1.4809660000000804
0,0.5548969999999827
0,0.8313469999998233
0,1.2291729999999461
1,1.844569999999976
0,1.0242990000001555
1,3.5945619999999963
0,2.769497999999885
0,1.4581620000003568
1,2.6227269999999407
1,2.8285900000000765
1,2.8265219999998408
0,0.8928430000000844
0,1.6954110000001492
0,1.4619109999998727
0,0.9558360000000903
0,0.8457699999999022
1,1.2095690000001014
1,1.3920349999998507
1,2.370159000000058
1,1.4518709999997554
0,0.7865719999999783
0,1.0114320000002408
1,0.9590720000001056
0,0.984045000000151
0,1.4677529999999024
0,0.8438060000003134
1,2.449094000000059
1,0.7852409999995871
0,3.2784820000001673
0,0.8959399999998823
0,1.6261939999999413
0,1.0876389999998537
0,0.8821710000001985
0,0.9149059999999736
0,0.8834860000001754
0,0.8378079999997681
1,3.1222060000000056
1,0.8507830000003196
0,0.6165790000000015
1,2.8786049999998795
0,0.6794199999999364
0,0.6994559999998273
1,0.9162489999998797
0,0.6922469999999521
0,1.1094579999999041
0,0.7671720000003006
0,1.0926799999997456
1,0.5960449999997763
0,1.596733999999742
0,2.8670609999999215
0,0.9676349999999729
0,0.81063899999981
0,1.242786000000251
