answer,runtime
1,112.58239400000001
0,123.14313
0,8.257483000000008
1,145.395616
1,150.86205999999999
1,199.795259
1,210.84898699999997
1,295.70589599999994
1,101.28232100000014
1,133.86867600000005
1,130.96466499999997
0,95.84554700000012
1,207.21048100000007
1,126.1969210000002
1,102.45010200000024
1,63.73224900000014
1,113.60709600000018
1,157.008597
0,171.97665499999994
1,209.15123099999983
0,19.74186099999997
1,130.2559150000002
1,128.73167300000023
1,98.7717160000002
1,122.66715400000021
1,117.53347399999984
0,131.13933599999973
1,168.63520199999994
1,102.02081099999987
1,202.04160600000023
1,150.58994800000028
1,90.42116900000019
1,102.35409299999992
0,17.758805000000393
1,135.3119829999996
0,70.97750700000051
1,37.30427299999974
1,254.35971700000027
1,135.9132440000003
1,61.594882999999754
1,52.38782100000026
1,114.14001400000052
1,119.13261899999998
0,168.141525
1,141.60488700000042
1,249.9042900000004
0,178.18081000000075
1,151.17043100000046
1,55.097342000000026
1,165.20294999999987
1,61.56287800000064
1,97.1800659999999
1,93.38549899999998
1,110.19327499999963
0,112.92615100000057
1,226.7876409999999
0,103.91189399999985
1,146.1296569999995
1,138.30037400000037
0,153.942051
0,23.760929999999462
0,19.909802000000127
0,127.91697599999952
0,24.948773000000074
1,95.84085099999993
1,139.43015899999955
1,107.93773900000087
1,15.188828000000285
1,225.95543499999985
0,103.47113300000092
0,66.37310799999977
1,174.06748200000038
1,195.36377399999947
1,72.63804600000003
1,105.97073199999977
0,16.857341000000815
1,84.19122900000002
1,90.0362759999989
1,79.73236100000031
0,59.689119000000574
1,157.17171999999846
0,88.1667010000001
0,96.82949000000008
0,112.31805600000007
1,76.37129399999867
0,125.98200200000065
1,47.95240999999987
1,157.08801400000084
1,108.08240000000114
0,43.915117999998984
1,220.3895819999998
1,146.8915130000005
1,54.478345999999874
1,89.70338300000003
1,80.67541700000038
0,172.33195499999965
1,80.08356400000048
1,118.80737999999837
1,107.72297799999978
1,169.2817380000015
0,12.327661999999691
1,146.52050200000122
1,107.21392500000002
0,143.7574970000005
1,161.5650339999993
0,121.66182399999889
1,55.45833500000117
1,71.93748899999991
0,66.58184700000129
1,121.447494
0,143.30901799999992
1,109.01423600000089
1,130.32170899999983
1,121.14717399999972
0,21.389516999999614
1,145.57174099999975
1,108.8661800000009
1,58.22856900000079
0,61.8797340000001
0,81.76155199999994
1,53.79505600000084
1,78.17967300000055
1,41.65854599999875
0,54.206748000000516
0,48.97882799999934
0,115.83256699999947
1,146.7902669999985
0,90.0228019999995
0,53.80664400000023
1,74.30887400000029
1,45.168187999999645
1,130.8326020000004
1,73.11252500000046
1,64.06941700000061
1,98.31036499999936
1,86.83121399999982
1,106.94147399999929
1,54.47330200000033
0,77.08977799999957
0,51.91672699999981
1,64.88905999999952
1,59.112536000000546
1,41.856503999999404
1,93.3357300000007
1,66.56510600000001
1,60.60051100000055
1,89.99701500000083
0,60.235319000001255
1,42.05083900000136
0,122.85835000000043
0,70.66669299999921
0,32.274209999999584
1,96.00231200000053
1,74.62387599999784
0,71.12017299999934
0,65.83532000000196
1,103.78042199999982
1,33.65033599999879
1,40.96392900000137
0,82.5416269999987
0,12.498773999999685
0,49.71549600000071
1,118.39719100000002
0,5.996827999999368
1,81.60083600000144
1,59.53777500000069
0,57.13859600000069
0,82.07535899999857
1,38.91174099999989
0,106.00378700000147
0,76.11294999999882
1,59.47940799999924
1,92.32547599999816
0,78.85649199999898
0,68.40589800000089
1,57.902070000000094
1,97.37953700000071
1,103.22662000000128
0,81.94641399999819
1,55.81516199999896
1,59.781607000000804
1,116.19222799999989
1,61.45408899999893
1,145.34875699999975
1,63.19940000000133
1,69.3909960000019
1,99.92955100000108
1,85.34920899999997
1,174.45792099999744
1,58.52172100000098
0,88.84223100000236
0,61.40028499999971
0,115.06896799999959
0,69.37334600000031
1,80.15119299999787
0,43.08901000000333
0,102.98066200000176
1,130.4416600000004
1,68.13863100000162
1,78.12916200000109
