answer,runtime
0,47.831879
1,75.070708
1,41.51895400000001
1,43.184983999999986
0,54.795311999999996
0,4.827915000000019
0,4.21327100000002
1,53.27207800000002
0,42.07770899999997
1,67.71505100000002
0,3.349926000000039
1,53.88798400000002
1,114.26897100000002
1,53.51613400000008
0,57.17103700000007
1,107.5540759999999
0,163.52986899999996
0,2.240955999999983
0,47.94363699999997
1,57.528593999999885
1,52.20429799999988
0,44.470678000000134
1,51.33308800000009
1,42.71241699999996
0,59.02008000000001
0,2.2108190000001287
1,90.38636799999995
1,46.050268999999844
0,43.450436999999965
1,79.10607199999981
0,205.26537700000017
0,44.025071000000025
1,39.11621200000013
1,36.288320999999996
1,41.359875999999986
1,67.188443
0,127.04342900000006
1,42.14058900000009
1,40.64031299999988
1,34.58200500000021
1,37.765653000000384
1,42.76697200000035
1,64.48243199999979
1,41.08565699999963
0,39.93418800000018
1,50.28684199999998
1,42.988606999999774
1,43.02640999999994
0,42.78722400000015
0,69.99461599999995
0,51.22312600000032
0,119.12224800000013
0,79.67934800000012
1,52.07372200000009
1,51.687844999999925
1,44.36762399999998
1,42.93811599999981
1,51.31927399999995
1,42.02344399999993
1,52.48864700000013
0,98.73525399999971
1,45.62509
1,46.50009799999998
1,44.505465000000186
1,49.028951000000234
1,45.048609999999826
1,70.46293000000014
0,45.56323199999997
0,42.98364399999991
0,57.18123999999989
1,40.949789999999666
1,41.98541900000009
1,44.252448000000186
1,40.15262299999995
1,41.90830899999992
0,79.17824700000074
1,49.38020899999992
1,44.72758700000031
1,63.77474400000028
0,45.017141000000265
1,75.4137209999999
0,49.00538200000028
1,29.89261500000066
0,46.898707999999715
0,7.351453999999649
0,62.88803199999984
1,76.24652399999923
0,44.15557799999988
1,64.93489299999965
1,50.77385399999912
0,42.50104700000065
1,45.75078500000018
1,44.33900199999971
0,49.627865000000384
1,42.75430799999958
1,60.6210030000002
1,48.88553300000058
1,66.15445400000044
1,44.89954500000022
0,44.17657099999997
0,5.01262399999996
1,49.75945200000024
0,44.07225400000061
1,46.20090499999969
1,40.93106699999953
1,70.01476300000013
0,42.763019999999415
0,68.90197999999964
0,49.67955500000062
0,65.67376300000069
1,47.971292999999605
1,52.17551099999946
1,290.3577519999999
1,57.51827299999968
0,44.07575300000008
1,48.512893999999505
0,43.63184900000033
0,44.38314200000059
0,45.225352000000385
0,55.890408999999636
0,83.86476599999969
0,46.45820800000001
1,52.58221299999968
1,41.30702500000007
1,42.04894100000001
0,3.255517999999938
0,49.06119000000035
0,48.745742000000064
0,46.32564999999977
1,68.58324799999991
0,46.511499000000185
0,79.20671300000049
0,63.51238699999976
1,48.76742000000013
1,46.46630299999924
0,6.2048879999993005
1,41.5669799999996
1,48.27274200000011
1,46.48572400000012
0,45.407836999999745
1,91.63168599999972
1,44.66706200000044
1,59.59448400000019
0,81.44166899999982
1,41.19858999999997
1,64.32467999999972
0,44.68988199999967
0,47.513474000000315
0,67.53294100000039
1,58.64176899999984
0,44.13502399999925
0,41.303477999999814
1,46.16042399999969
1,89.27467400000023
1,47.771152999999686
0,65.1255629999996
1,55.269577999999456
0,44.892304999999396
0,63.424182999999175
0,4.484833999998955
1,51.66546799999924
0,6.526374000000942
1,71.43741200000113
1,50.99383099999977
0,328.8973240000014
0,44.99067500000092
0,69.39482100000168
0,41.29710399999931
0,44.912341000001106
0,43.24373300000116
1,38.521945000000414
1,53.39676700000018
1,44.22393699999884
1,51.70466300000044
0,47.21476200000143
0,2.1928339999994932
0,4.144123000000036
0,41.76823499999955
1,43.67341199999828
1,45.4403680000014
1,44.21605699999964
1,68.6980339999991
1,44.42001999999957
0,45.47702700000082
0,4.347972999999911
0,49.96422999999959
0,73.06411200000002
1,45.9529849999999
0,44.03616199999851
0,83.96493099999861
1,42.88110400000005
0,48.9567130000014
1,59.54307300000073
0,40.28023399999984
0,40.85909899999933
1,40.807409999999436
0,37.91276800000014
0,3.741442000000461
1,38.23598399999901
0,52.494306000000506
